"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"4305","FDA49","OUT017",1525.8945605716
"4306","FDC32","OUT018",1226.23106471362
"4307","FDO04","OUT035",991.644774208258
"4308","NCZ54","OUT013",2568.84346344313
"4309","FDY40","OUT045",780.375102978534
"4310","FDW36","OUT045",1666.44807816288
"4311","FDE11","OUT017",3069.00140947125
"4312","DRE37","OUT045",2921.59897400795
"4313","NCK19","OUT017",3188.31334541105
"4314","FDT19","OUT035",2894.9680004813
"4315","FDE56","OUT045",962.863429858626
"4316","FDZ57","OUT010",171.502292727083
"4317","FDB35","OUT035",1647.70654121956
"4318","FDF09","OUT010",-1283.65580630321
"4319","FDO34","OUT046",2731.78078348268
"4320","FDA55","OUT046",3654.06055643089
"4321","NCM18","OUT035",1086.56505120428
"4322","FDJ20","OUT019",90.2418813476893
"4323","DRQ35","OUT019",119.78561172162
"4324","FDG02","OUT013",3063.82740561523
"4325","NCU29","OUT018",2041.26084238347
"4326","FDL27","OUT027",2507.11190504225
"4327","NCA54","OUT035",2940.43435204868
"4328","FDJ32","OUT035",1124.04562977928
"4329","FDB21","OUT019",1859.99430904148
"4330","FDR46","OUT035",2388.79138827511
"4331","FDZ32","OUT046",1802.50925043535
"4332","DRF36","OUT017",3151.57284487371
"4333","NCU54","OUT017",3445.47403387447
"4334","NCI31","OUT017",721.493065837581
"4335","DRA59","OUT035",3042.06384015401
"4336","NCC55","OUT045",576.287420034787
"4337","FDE44","OUT018",502.546139032564
"4338","NCN26","OUT018",1583.80293618241
"4339","FDC11","OUT049",1439.5544330097
"4340","FDV24","OUT035",2478.09202134981
"4341","FDR40","OUT019",-518.758861591524
"4342","NCQ17","OUT049",2537.17003367986
"4343","FDC46","OUT045",2847.68099776137
"4344","NCM18","OUT046",1069.98289927265
"4345","FDK16","OUT046",1591.21819132508
"4346","FDI28","OUT017",1461.01429152544
"4347","FDS11","OUT018",3325.13345118024
"4348","DRD13","OUT046",1115.08210683228
"4349","FDL36","OUT035",1522.79653197791
"4350","FDI27","OUT013",877.075525065096
"4351","FDJ53","OUT019",-4.76734307975266
"4352","FDS44","OUT045",3786.63100561396
"4353","FDE28","OUT046",3710.40321238518
"4354","FDQ33","OUT018",2121.14826651483
"4355","FDB37","OUT017",3966.39370541726
"4356","FDQ31","OUT045",1390.47273630237
"4357","NCQ05","OUT046",2447.64115034607
"4358","FDE10","OUT013",2156.97053778355
"4359","FDF38","OUT017",876.488821777239
"4360","FDE50","OUT019",1140.94765151022
"4361","DRG37","OUT010",566.85795460658
"4362","NCH06","OUT049",3959.99312404101
"4363","FDY14","OUT045",4107.72947667219
"4364","FDO27","OUT017",1687.67129513447
"4365","FDQ19","OUT049",3930.44541000939
"4366","FDZ26","OUT019",1847.07692000936
"4367","FDN51","OUT013",4199.62813830891
"4368","FDK20","OUT035",2097.05333192515
"4369","FDD40","OUT018",2838.3659935392
"4370","DRI25","OUT018",667.328083317624
"4371","FDH56","OUT017",2045.75753699962
"4372","FDI36","OUT027",4615.81912353312
"4373","DRH11","OUT018",654.665706804385
"4374","NCV18","OUT017",1475.98640623738
"4375","DRI01","OUT049",2799.96812644121
"4376","DRE48","OUT049",3212.52748013253
"4377","FDS51","OUT035",1098.38633664419
"4378","FDM38","OUT017",1023.96592026668
"4379","FDB60","OUT027",4520.91293352518
"4380","FDY58","OUT035",3719.38069315616
"4381","FDY22","OUT045",2237.44377421166
"4382","FDF11","OUT027",5257.09793976293
"4383","FDZ51","OUT035",1716.21995292762
"4384","FDQ45","OUT017",3098.52545078415
"4385","FDF17","OUT035",3215.88561049288
"4386","NCF31","OUT027",3871.27861583711
"4387","FDA37","OUT013",2086.94212906278
"4388","FDO51","OUT046",823.346459492544
"4389","FDF34","OUT013",3235.25760945987
"4390","FDD57","OUT018",1278.49183721565
"4391","FDO37","OUT046",3683.18634848148
"4392","FDR49","OUT049",850.763535102632
"4393","FDS39","OUT049",2329.4409913952
"4394","FDI48","OUT027",2370.09258156421
"4395","DRM35","OUT049",2883.78157959393
"4396","FDV57","OUT035",3022.24440019951
"4397","FDZ55","OUT013",2612.87153916033
"4398","FDI28","OUT035",1375.48295050706
"4399","FDS21","OUT045",1039.20777446115
"4400","FDT34","OUT013",1736.99002629507
"4401","DRI25","OUT035",1005.75732706374
"4402","FDT47","OUT010",-307.524277461657
"4403","DRH39","OUT045",1144.93701199807
"4404","NCD54","OUT045",2250.88070165881
"4405","FDU16","OUT027",2875.26451773259
"4406","NCW29","OUT045",2019.73808305184
"4407","FDV25","OUT027",4947.84188102279
"4408","FDM56","OUT035",1849.24237640155
"4409","FDZ04","OUT027",2520.15402738032
"4410","FDG59","OUT019",-1259.80988788796
"4411","FDI56","OUT045",1388.87942510248
"4412","FDS33","OUT035",1558.04582022508
"4413","FDC23","OUT049",2848.22564131451
"4414","FDT11","OUT049",3060.82997877279
"4415","FDG17","OUT045",3866.71026201044
"4416","FDZ44","OUT045",1835.47036679104
"4417","FDJ52","OUT013",2605.05770147851
"4418","DRI23","OUT046",2547.28592274438
"4419","DRE15","OUT010",-634.68380762895
"4420","NCF07","OUT013",1675.14404700164
"4421","NCR29","OUT049",982.49306261153
"4422","FDE44","OUT019",-1170.30295816974
"4423","FDT23","OUT035",1438.74153534575
"4424","NCG06","OUT017",4231.97844749174
"4425","NCU41","OUT010",1117.87697628333
"4426","FDH46","OUT017",1854.77143925335
"4427","FDV31","OUT013",2832.41707251359
"4428","NCT41","OUT027",3890.35023794712
"4429","FDE22","OUT027",4008.26257214385
"4430","FDC26","OUT045",1675.04378540025
"4431","DRF51","OUT017",720.484075895336
"4432","NCY53","OUT019",-87.8118904244707
"4433","FDY21","OUT017",3225.84487077293
"4434","FDL27","OUT013",1108.61868144173
"4435","FDZ34","OUT049",3120.9820232991
"4436","NCF43","OUT010",386.358908885893
"4437","FDC21","OUT035",1892.83103825839
"4438","FDL26","OUT013",2502.56807789496
"4439","FDT25","OUT010",16.7646055388823
"4440","NCR30","OUT046",1254.56493559338
"4441","DRL23","OUT019",-173.525424337271
"4442","NCR05","OUT049",3182.92356037308
"4443","NCE19","OUT018",606.521262080218
"4444","FDY07","OUT035",835.740242749342
"4445","FDB10","OUT017",3856.98111300182
"4446","FDP57","OUT013",1716.80994271824
"4447","FDU48","OUT019",196.954772235337
"4448","FDH48","OUT035",1474.52295853594
"4449","FDO33","OUT035",1934.77531435091
"4450","NCU29","OUT045",2308.87002681159
"4451","FDW35","OUT046",767.90829008653
"4452","FDH05","OUT010",1775.15134308884
"4453","FDP26","OUT049",1729.10152566605
"4454","DRG27","OUT035",780.738439153332
"4455","FDQ33","OUT046",2449.30704609882
"4456","FDH20","OUT010",-270.57038928866
"4457","FDV14","OUT046",1495.95599910394
"4458","DRD01","OUT046",1003.55868736909
"4459","NCI17","OUT049",1608.22125674271
"4460","FDF39","OUT010",2303.30573412225
"4461","FDX37","OUT046",1657.84314325357
"4462","NCX17","OUT035",3779.46607369693
"4463","FDN03","OUT013",4056.64766769191
"4464","NCS41","OUT010",988.213660128989
"4465","FDH34","OUT045",2872.36150363162
"4466","NCX53","OUT018",2005.13220557121
"4467","FDY31","OUT046",2410.03195902751
"4468","FDD20","OUT017",2172.29906887999
"4469","FDE51","OUT045",740.475269212184
"4470","FDV27","OUT046",1511.59832402282
"4471","FDF16","OUT035",2451.9045112115
"4472","FDZ02","OUT049",1661.54438425176
"4473","NCK05","OUT045",962.334578514623
"4474","FDM12","OUT027",4510.07241713289
"4475","NCA05","OUT018",2118.63404353081
"4476","FDX33","OUT045",2508.56720382917
"4477","FDM25","OUT049",2891.84067077758
"4478","FDE41","OUT018",1163.2261167075
"4479","FDW14","OUT045",1430.84767350438
"4480","NCD30","OUT046",1597.13222924091
"4481","FDB23","OUT010",1730.33836867029
"4482","FDF45","OUT046",1100.26895127778
"4483","FDW20","OUT017",2143.03103433059
"4484","FDF47","OUT045",3439.89412809878
"4485","NCR05","OUT019",1272.32663658616
"4486","DRB01","OUT046",3014.66627984127
"4487","FDE36","OUT013",2704.65598917915
"4488","FDU56","OUT049",2970.99060670307
"4489","FDB23","OUT049",3667.08994153547
"4490","FDN48","OUT049",1517.95838081015
"4491","FDS43","OUT013",3015.16858415612
"4492","NCN05","OUT013",2962.47668671638
"4493","NCL53","OUT049",2855.02718935552
"4494","FDL56","OUT046",1425.69844267555
"4495","FDH17","OUT018",1336.45050161827
"4496","FDP37","OUT046",2039.04029425559
"4497","FDG09","OUT019",1150.47597517464
"4498","FDA55","OUT045",3514.22644151957
"4499","FDX31","OUT049",3812.24137175165
"4500","FDJ41","OUT045",4077.74069873735
"4501","DRC24","OUT045",2425.9515446828
"4502","FDQ21","OUT035",2065.14649957946
"4503","NCT54","OUT045",1434.49598497938
"4504","FDH08","OUT049",3700.49126843144
"4505","FDY38","OUT018",3439.86744270274
"4506","DRM11","OUT010",2194.66452510881
"4507","FDG32","OUT049",3504.30359057087
"4508","NCH18","OUT046",3922.15257688067
"4509","FDI20","OUT035",3439.55256651769
"4510","FDA33","OUT018",2078.36858583765
"4511","FDN45","OUT013",3531.36705203929
"4512","FDT45","OUT010",-994.767985446183
"4513","FDR32","OUT035",3758.05759199869
"4514","FDA48","OUT017",3608.45717229383
"4515","FDN23","OUT017",2496.29776004066
"4516","NCR18","OUT035",833.249029491
"4517","FDD45","OUT046",1545.02333139301
"4518","FDI22","OUT018",2983.26468260449
"4519","FDT09","OUT013",2197.76548147923
"4520","DRC24","OUT027",3912.05877325895
"4521","FDT39","OUT046",2492.73007761163
"4522","FDX28","OUT045",1503.902322198
"4523","FDA50","OUT018",1242.69708169367
"4524","FDT33","OUT027",4183.66270389024
"4525","FDQ60","OUT049",2013.40757979327
"4526","NCM19","OUT018",1522.09191613049
"4527","FDF40","OUT046",4024.00990082712
"4528","NCI30","OUT035",3957.22223845352
"4529","FDK34","OUT049",3812.95232234093
"4530","FDA38","OUT027",5239.9647345617
"4531","FDT02","OUT045",580.742429134145
"4532","FDC11","OUT017",1522.36240217341
"4533","FDD08","OUT046",731.133313213051
"4534","NCS29","OUT046",4188.91516558977
"4535","DRI03","OUT010",907.498689714127
"4536","FDK48","OUT035",1299.59132208309
"4537","FDM52","OUT049",2438.51380857165
"4538","FDP49","OUT035",1087.71966326614
"4539","DRA24","OUT046",2713.99006913564
"4540","NCJ43","OUT049",2801.88616110683
"4541","FDE11","OUT045",2872.34758526002
"4542","FDP01","OUT049",2549.2070911792
"4543","FDQ59","OUT018",1147.46384857785
"4544","FDA43","OUT019",1175.28216632284
"4545","FDL14","OUT017",2659.68776544579
"4546","FDV50","OUT010",62.6593599639519
"4547","FDT01","OUT027",4784.45790769595
"4548","NCC42","OUT035",2330.80324928588
"4549","FDO28","OUT046",1946.4993869234
"4550","FDD32","OUT019",-530.728110607824
"4551","FDV45","OUT035",3043.42569318152
"4552","NCW17","OUT019",146.084441002683
"4553","NCJ17","OUT027",2806.90243459493
"4554","NCF18","OUT049",3052.34051461329
"4555","FDP01","OUT045",2422.93507375468
"4556","FDH24","OUT045",2442.93509339704
"4557","FDI38","OUT027",4818.44345461964
"4558","FDX03","OUT035",895.062543688653
"4559","FDY28","OUT046",3442.50679632905
"4560","FDN34","OUT018",2487.72731449528
"4561","FDJ02","OUT045",2365.43413211447
"4562","FDW40","OUT019",364.73810621631
"4563","FDX03","OUT017",918.278975106179
"4564","FDE17","OUT027",3923.00691598173
"4565","FDT58","OUT046",2696.87316958797
"4566","FDI38","OUT013",3385.82157157095
"4567","FDW22","OUT035",3688.18500415879
"4568","FDS15","OUT027",3247.3516734722
"4569","NCX06","OUT013",2926.56486251289
"4570","DRK47","OUT035",3728.61198496518
"4571","FDC23","OUT027",4287.50473437366
"4572","FDM56","OUT010",-203.345494658942
"4573","FDP21","OUT046",3123.47677748087
"4574","FDP58","OUT046",3477.08526475784
"4575","FDA27","OUT019",2185.27095246403
"4576","FDK41","OUT019",-561.385302086588
"4577","NCH42","OUT046",3698.2172566299
"4578","FDG29","OUT045",652.45358189517
"4579","FDW15","OUT018",2168.00501520786
"4580","FDD28","OUT018",699.085905689046
"4581","FDQ37","OUT049",3103.58136807345
"4582","FDC23","OUT035",2934.3620683387
"4583","FDV13","OUT035",1594.12839601441
"4584","FDK33","OUT046",3408.68594558339
"4585","FDO33","OUT013",1830.57137194453
"4586","FDN21","OUT017",2701.80199324938
"4587","NCW06","OUT027",4499.11832006307
"4588","FDI38","OUT035",3441.80559897749
"4589","FDC21","OUT027",3236.07710801143
"4590","NCS05","OUT046",2180.52622656614
"4591","NCN53","OUT049",693.935692617341
"4592","FDV40","OUT010",-678.884333689167
"4593","FDG60","OUT017",3813.48634594707
"4594","NCY30","OUT027",4358.20173707051
"4595","FDM40","OUT045",2151.93156889286
"4596","NCO30","OUT046",2942.28742874479
"4597","FDK10","OUT046",2983.53736899553
"4598","FDM36","OUT045",2733.39589764805
"4599","FDN10","OUT013",1917.60999469559
"4600","FDM46","OUT018",1198.18601705154
"4601","FDX50","OUT049",1826.7138553953
"4602","FDP33","OUT045",3935.86859980151
"4603","FDO12","OUT045",3018.97462082129
"4604","FDC28","OUT013",1804.86580297992
"4605","FDO31","OUT045",1316.53109453381
"4606","FDX45","OUT035",2539.60256727787
"4607","FDV21","OUT049",2019.03081597905
"4608","FDH04","OUT049",1591.98878401673
"4609","NCG54","OUT013",2711.09227035202
"4610","FDO13","OUT046",2632.98700892174
"4611","FDA09","OUT027",4318.86743620451
"4612","FDC38","OUT017",2246.27360203771
"4613","NCO42","OUT046",2345.97967720922
"4614","FDL45","OUT049",2035.04714973487
"4615","NCK31","OUT013",908.061377676507
"4616","FDM39","OUT017",2983.73453738038
"4617","FDC22","OUT010",1137.52097038831
"4618","FDF46","OUT046",1884.64663848439
"4619","FDQ37","OUT045",2964.85660430195
"4620","FDH41","OUT010",1443.22174200885
"4621","FDQ04","OUT046",719.642969354039
"4622","NCQ02","OUT027",4444.31183652271
"4623","FDJ57","OUT027",4487.53866346909
"4624","NCE07","OUT049",2309.18709834607
"4625","FDE56","OUT013",1032.28836121573
"4626","FDI20","OUT049",3367.40750742742
"4627","FDK36","OUT018",541.547331391672
"4628","FDP08","OUT027",4520.12888853824
"4629","FDF44","OUT017",2286.16901572839
"4630","NCU53","OUT017",2807.46614034845
"4631","FDF47","OUT035",3629.01795843449
"4632","FDS55","OUT010",454.103971516196
"4633","FDZ52","OUT010",-174.774827089547
"4634","FDL04","OUT018",1391.03537965393
"4635","NCM26","OUT035",2533.55802578149
"4636","FDX43","OUT049",2721.5720655782
"4637","FDP52","OUT049",3690.49161033624
"4638","DRK49","OUT045",644.389106417933
"4639","FDE38","OUT013",2664.66630046292
"4640","DRF13","OUT035",2419.9558672636
"4641","FDK41","OUT010",-587.621210099002
"4642","FDJ04","OUT027",3345.88723912555
"4643","FDZ44","OUT018",1630.09300475039
"4644","FDS11","OUT013",3651.19057418735
"4645","FDA55","OUT049",3649.83361713522
"4646","NCW53","OUT046",3123.82802802913
"4647","FDB49","OUT027",3100.54258377325
"4648","FDD23","OUT017",3178.64080147923
"4649","NCV42","OUT045",1718.61549706917
"4650","NCZ29","OUT018",1756.40780056857
"4651","FDQ26","OUT013",1033.91710016303
"4652","FDV08","OUT017",837.754332598459
"4653","FDC53","OUT049",1677.47047069086
"4654","FDV58","OUT010",1162.918164539
"4655","NCP02","OUT019",-931.860179110919
"4656","DRI37","OUT045",858.237388972426
"4657","FDQ12","OUT049",3682.952817693
"4658","FDE33","OUT046",1340.82537264582
"4659","FDX27","OUT045",1498.61372860066
"4660","FDM22","OUT017",1052.27209296357
"4661","NCH30","OUT019",-81.9043210406612
"4662","FDC04","OUT017",3957.94699045064
"4663","FDO38","OUT046",1331.98343456897
"4664","FDV52","OUT027",3352.9224574769
"4665","FDB32","OUT013",1561.57488129669
"4666","FDV43","OUT018",489.853116819314
"4667","FDI24","OUT018",2542.53448096625
"4668","FDR40","OUT017",1537.57633929158
"4669","FDW02","OUT049",2104.92048013703
"4670","FDE44","OUT049",814.083311181667
"4671","FDL38","OUT046",1556.93104743016
"4672","NCT54","OUT010",-367.662014980707
"4673","DRJ39","OUT010",1561.60776124726
"4674","FDW55","OUT049",4035.74692929206
"4675","DRF13","OUT019",418.751767257103
"4676","NCW17","OUT049",2129.27983321786
"4677","FDP13","OUT035",806.257377784399
"4678","FDS08","OUT018",2494.19090739796
"4679","NCP17","OUT035",1121.72841655611
"4680","NCO53","OUT035",2939.35706409113
"4681","FDH19","OUT045",2704.80637295922
"4682","FDJ04","OUT017",2029.65298495586
"4683","FDG10","OUT049",1061.36446803442
"4684","FDA40","OUT010",-478.06211553931
"4685","FDI53","OUT045",2538.28492876216
"4686","FDU09","OUT010",-943.072401489212
"4687","FDK60","OUT045",1559.37575069953
"4688","FDR43","OUT017",693.561581424481
"4689","FDW22","OUT017",3680.34558058254
"4690","DRP47","OUT010",2005.51823719434
"4691","DRG48","OUT010",433.431207730776
"4692","FDA14","OUT035",2419.14727716952
"4693","FDU49","OUT013",1508.72695403093
"4694","FDK28","OUT045",3993.09961236951
"4695","FDT19","OUT046",2823.92020782616
"4696","NCQ42","OUT045",1944.05346335501
"4697","FDD03","OUT045",3632.48675769841
"4698","NCM53","OUT013",1766.4062229875
"4699","NCX53","OUT045",2194.93161651363
"4700","FDV14","OUT027",2843.55667638276
"4701","NCZ54","OUT017",2694.66224523706
"4702","FDB39","OUT013",952.660362260181
"4703","DRC24","OUT046",2495.74033303947
"4704","FDY36","OUT013",1253.85276140659
"4705","FDN01","OUT035",2895.30947129663
"4706","DRH25","OUT046",930.908539107212
"4707","FDV08","OUT046",774.619614960318
"4708","NCP53","OUT049",3827.07995047635
"4709","FDU52","OUT010",571.073265635706
"4710","NCI42","OUT045",3227.22824049991
"4711","FDZ14","OUT035",2081.48548937739
"4712","FDF11","OUT046",3911.47635796074
"4713","FDQ13","OUT018",1128.18799471586
"4714","FDO32","OUT010",-1174.57465705327
"4715","DRJ37","OUT018",2160.61340440599
"4716","FDY43","OUT046",2699.03027883527
"4717","NCT41","OUT017",2575.5053365729
"4718","NCV17","OUT045",2050.52926388921
"4719","FDM04","OUT027",2387.18272917536
"4720","DRB48","OUT018",433.890181100737
"4721","FDM24","OUT013",2509.28575733991
"4722","FDT37","OUT049",4063.28735877066
"4723","NCO05","OUT010",-341.074926640817
"4724","FDL13","OUT046",3792.13441547224
"4725","FDL15","OUT017",2572.33332412665
"4726","FDB11","OUT018",3248.77931279065
"4727","FDL14","OUT019",650.704891908134
"4728","FDY10","OUT019",-60.6557857382372
"4729","FDJ40","OUT049",1880.63248884284
"4730","NCW18","OUT046",3787.83684270343
"4731","NCY06","OUT013",2088.50396466833
"4732","DRE13","OUT018",1125.52011399579
"4733","FDA26","OUT045",3422.84698394766
"4734","NCE19","OUT010",-1061.74483768585
"4735","FDE33","OUT035",1449.21161828883
"4736","DRL59","OUT027",2340.66021702574
"4737","FDY07","OUT046",798.272382743043
"4738","FDF57","OUT018",2485.74295229782
"4739","FDM58","OUT035",1905.06179936445
"4740","FDP26","OUT027",3107.01034463421
"4741","FDY32","OUT046",2643.85957518672
"4742","FDD51","OUT010",-1132.29500531661
"4743","FDU22","OUT018",1620.62893495783
"4744","FDZ49","OUT018",3256.73375939169
"4745","NCI42","OUT017",3444.27380385458
"4746","FDT04","OUT027",2078.82526933693
"4747","NCU41","OUT045",2955.18432655378
"4748","FDS56","OUT045",4150.73305702863
"4749","NCN42","OUT017",2501.24044804032
"4750","FDK34","OUT046",3814.05682921209
"4751","FDB03","OUT017",3944.31633062278
"4752","DRJ25","OUT035",881.402861544737
"4753","FDT25","OUT027",3429.83147632591
"4754","FDN20","OUT013",2709.26950148116
"4755","FDP09","OUT013",3405.56592228717
"4756","FDM20","OUT019",1950.02969696334
"4757","NCG55","OUT046",1881.89909065148
"4758","NCP14","OUT045",1601.81798261969
"4759","NCH06","OUT046",3915.99379510307
"4760","FDV52","OUT013",1935.70844573674
"4761","NCL07","OUT035",789.165581339627
"4762","DRJ11","OUT027",4459.74218836704
"4763","DRO59","OUT013",1246.81034141044
"4764","FDW15","OUT010",483.996734455598
"4765","NCQ30","OUT035",2046.38060348559
"4766","NCN54","OUT019",-654.425553971037
"4767","FDY01","OUT027",3323.54556479699
"4768","FDX39","OUT035",3517.17769859404
"4769","FDH53","OUT027",2854.56427005579
"4770","FDA57","OUT035",800.113183992222
"4771","NCC07","OUT010",-188.084547472093
"4772","FDU28","OUT013",3043.2232995371
"4773","FDK36","OUT010",-1075.54639515215
"4774","FDR36","OUT018",490.241374813252
"4775","NCQ17","OUT035",2534.67446146557
"4776","FDS28","OUT019",-951.662917196934
"4777","FDE08","OUT045",2299.76225871635
"4778","FDU22","OUT046",1953.45890393748
"4779","FDG41","OUT045",1748.12882104037
"4780","FDO31","OUT010",-578.984123640178
"4781","FDM21","OUT019",2135.32533622892
"4782","FDU40","OUT017",3189.65113604254
"4783","FDV36","OUT018",1744.95067501388
"4784","FDT10","OUT027",2475.02704059744
"4785","FDX38","OUT045",794.363590660854
"4786","NCU30","OUT027",4058.16027221249
"4787","NCV06","OUT049",3107.70894035153
"4788","FDT16","OUT035",4275.68426050309
"4789","NCP41","OUT027",3201.85731778781
"4790","FDZ56","OUT017",2828.01520218485
"4791","FDC22","OUT035",3162.64011844018
"4792","FDU10","OUT035",803.286485264185
"4793","FDS46","OUT045",1870.72294497305
"4794","FDO08","OUT049",2740.59696971496
"4795","NCV42","OUT018",1497.68312604316
"4796","FDP33","OUT035",4086.0847575432
"4797","FDJ12","OUT046",3373.59394905308
"4798","FDH04","OUT045",1451.721274971
"4799","NCU54","OUT013",3355.47988835844
"4800","FDO36","OUT010",927.161502567505
"4801","FDT37","OUT027",5487.71407634603
"4802","FDD14","OUT010",957.579054807043
"4803","FDA16","OUT013",3523.61975851282
"4804","NCS42","OUT019",-417.43649539946
"4805","FDP10","OUT019",-267.020744899617
"4806","FDQ28","OUT049",2532.7143285019
"4807","FDK57","OUT010",-2.93343091756918
"4808","FDK02","OUT013",1902.98358246163
"4809","FDW47","OUT018",1661.28568389758
"4810","NCC42","OUT018",1948.7879647854
"4811","FDQ37","OUT018",2776.55840314169
"4812","FDL40","OUT046",1590.95679461166
"4813","DRE13","OUT010",-466.285833135896
"4814","FDQ34","OUT027",3090.35669404432
"4815","NCB54","OUT046",2102.37115074586
"4816","FDS48","OUT049",2425.21193858582
"4817","FDO15","OUT045",1182.3130192945
"4818","NCT30","OUT013",788.952282975324
"4819","FDU49","OUT027",2893.92699742428
"4820","FDE21","OUT046",1901.31634583017
"4821","FDS49","OUT019",-640.776921496983
"4822","FDT38","OUT027",2830.645117618
"4823","FDZ01","OUT045",1653.8082576248
"4824","FDC41","OUT035",1305.21954498729
"4825","DRG13","OUT010",676.118757118797
"4826","NCZ42","OUT018",3478.48424938593
"4827","NCM07","OUT045",1324.03120594066
"4828","NCV17","OUT018",1827.29202856586
"4829","DRK39","OUT035",1432.02812764877
"4830","FDS37","OUT018",1570.15285423322
"4831","FDV12","OUT019",-292.630509907068
"4832","NCG19","OUT018",3409.38068164031
"4833","FDS51","OUT013",1065.74697973093
"4834","NCO14","OUT046",783.063304202483
"4835","FDC38","OUT046",2158.36451339994
"4836","FDN15","OUT046",2275.23675030704
"4837","NCH42","OUT013",3644.81294519247
"4838","FDQ22","OUT046",694.052732787122
"4839","FDC05","OUT013",3158.23916697831
"4840","FDZ31","OUT013",3099.84985526844
"4841","DRJ23","OUT049",3063.77926108115
"4842","FDC52","OUT035",2554.00435560718
"4843","DRD12","OUT010",-481.112060211898
"4844","FDV55","OUT017",2458.48699987592
"4845","FDD32","OUT046",1423.79723595414
"4846","FDR01","OUT049",3289.21811322001
"4847","FDY08","OUT019",310.6986317912
"4848","FDQ45","OUT045",2920.03590042584
"4849","DRN11","OUT027",3716.8990750021
"4850","NCS05","OUT018",1882.03538287383
"4851","FDY32","OUT035",2662.00093143716
"4852","NCD31","OUT045",2576.97134869365
"4853","NCE06","OUT049",2610.2991564364
"4854","NCP14","OUT046",1682.56156350135
"4855","NCF18","OUT019",1109.68898188428
"4856","FDF14","OUT018",2142.77880459784
"4857","FDB22","OUT017",2588.23776963739
"4858","NCH54","OUT049",2578.03097577308
"4859","FDU27","OUT035",927.632549300621
"4860","FDS58","OUT027",4041.15248047519
"4861","NCU29","OUT035",2413.9100150714
"4862","FDJ57","OUT013",3046.22298932678
"4863","FDL56","OUT049",1422.98897096322
"4864","FDH60","OUT035",3232.61396940564
"4865","FDN24","OUT018",591.262477885057
"4866","FDD02","OUT017",2059.70008211915
"4867","FDP15","OUT017",4200.00281693925
"4868","FDB28","OUT027",4564.99415325322
"4869","DRC49","OUT045",2243.02747667975
"4870","NCG30","OUT018",1672.43252128438
"4871","FDJ14","OUT049",1394.03176706419
"4872","FDL52","OUT045",629.732179608152
"4873","NCG19","OUT027",5113.66677883014
"4874","NCN41","OUT035",2073.09843046924
"4875","FDW22","OUT013",3622.86836944797
"4876","FDI02","OUT013",1856.95214054055
"4877","FDV51","OUT045",2568.5837586456
"4878","FDV48","OUT046",1394.79482706121
"4879","NCL17","OUT019",343.980864422562
"4880","FDP46","OUT045",1377.43416206971
"4881","FDU10","OUT045",607.980015777517
"4882","FDT37","OUT010",2136.45609764646
"4883","FDI27","OUT035",936.164359505134
"4884","FDN51","OUT046",4228.1404890508
"4885","FDW07","OUT035",1526.79176960742
"4886","FDN45","OUT049",3557.14507750395
"4887","DRN37","OUT027",4079.18272303774
"4888","DRF48","OUT049",3037.05053481105
"4889","FDP38","OUT019",-1033.62134722244
"4890","NCX18","OUT027",4571.5221086268
"4891","FDK45","OUT018",1570.60853608933
"4892","FDZ37","OUT049",1517.22301809895
"4893","FDS50","OUT018",3254.32210201882
"4894","NCR54","OUT018",2806.31646820143
"4895","NCS17","OUT035",1608.61591925807
"4896","FDV31","OUT046",2857.79160183886
"4897","DRE27","OUT017",1661.17565936295
"4898","FDN60","OUT013",2551.93870938862
"4899","FDK26","OUT013",3029.10966468611
"4900","FDX37","OUT018",1332.8378409603
"4901","FDW31","OUT046",3232.75706639811
"4902","FDX26","OUT018",2621.57104437314
"4903","DRL49","OUT019",366.708700671463
"4904","FDU49","OUT017",1595.76797885518
"4905","FDY58","OUT046",3665.45650913291
"4906","FDN03","OUT045",3931.35394764626
"4907","NCV06","OUT010",1128.63941111004
"4908","FDH53","OUT045",1341.89201675012
"4909","FDG31","OUT018",809.428394401008
"4910","NCC06","OUT045",2009.50232882772
"4911","FDS13","OUT049",4222.45548217367
"4912","FDP16","OUT035",3993.89269634532
"4913","FDA35","OUT013",2017.6602620301
"4914","DRP47","OUT018",3693.05891617751
"4915","FDY28","OUT010",1529.29725204121
"4916","FDY20","OUT035",1608.23287240654
"4917","NCH30","OUT017",1921.44371095703
"4918","NCR29","OUT019",-962.392722590719
"4919","NCP05","OUT013",2409.443573138
"4920","NCF30","OUT019",51.1725519117667
"4921","FDA08","OUT035",2778.38554320184
"4922","FDN51","OUT027",5622.66760323304
"4923","FDH12","OUT046",1756.17112386899
"4924","FDY39","OUT017",3088.09120850831
"4925","NCO53","OUT045",2806.18864981078
"4926","FDB40","OUT046",2433.11797754877
"4927","FDH02","OUT049",1566.07264426257
"4928","FDY11","OUT027",2562.27814698055
"4929","FDQ09","OUT019",-79.3599775467242
"4930","FDP16","OUT013",3933.24627005854
"4931","NCF55","OUT018",324.035336457832
"4932","FDY09","OUT027",4263.67496448342
"4933","FDY39","OUT045",2886.65402151915
"4934","NCU53","OUT049",2663.8261037546
"4935","NCT41","OUT049",2467.67380215918
"4936","FDJ45","OUT046",648.716216964223
"4937","FDR28","OUT013",2688.33937633992
"4938","FDN08","OUT013",1974.56891894454
"4939","FDJ07","OUT049",1891.08221676977
